,Address,location
23228,1012 Flatbush Ave NYC,
23229,5024 5th Ave NYC,
23230,318 Knickerbocker Ave NYC,
23231,94-04 78th St NYC,
23234,81-23 37th Ave NYC,
23236,15 W 47 ST NYC,
23237,81 ARLINGTON AVENUE NYC,
23239,14 E 11th St NYC,
23240,840 Broadway NYC,
23244,255 W 36th St NYC,
23247,621 W 188th St NYC,
23248,N W 207th St NYC,
23249,1405 Jerome Ave NYC,
23252,3363 Fulton St NYC,
23253,529 Leonard St NYC,
23254,60-69 71st Ave NYC,
23255,142-07 29th Rd NYC,
23256,162-20 Northern Blvd NYC,
23257,144-14 Laburnum Ave NYC,
23258,212-19 Northern Blvd NYC,
23261,2126 FULTON ST NYC,
23262,125 Mercer St NYC,
23263,248 Broome St NYC,
23266,262 E 174th St NYC,
23268,2464 Jerome Ave NYC,
23269,1629 Sheepshead Bay Rd NYC,
23270,3010 Avenue M NYC,
23271,53 Prospect Park West NYC,
23273,77 Fulton St NYC,
23274,141 W 33rd St NYC,
23275,119 E 54th St NYC,
23280,786 Melrose Ave NYC,
23281,2805 St Theresa Ave NYC,
23282,2300 Grand Concourse NYC,
23284,2780 W 5th St NYC,
23285,1423 Nostrand Ave NYC,
23286,S 82nd St NYC,
23287,10122 Avenue K NYC,
23288,1467 E 92nd St NYC,
23289,1534 Prospect Pl NYC,
23292,N 121st St NYC,
23293,40-08 81st St NYC,
23294,148 Centre St NYC,
23296,519 E 13th St NYC,
23297,545 West End Ave NYC,
23298,200 Manhattan Ave NYC,
23299,1106 Westchester Ave NYC,
23300,N Erskine Pl NYC,
23301,1625 St Peters Ave NYC,
23302,1806 Fowler Ave NYC,
23303,189A Chauncey St NYC,
23304,102-14 159th Rd NYC,
23305,E 189th St NYC,
23306,N 67th Dr NYC,
23307,35-50 82nd St NYC,
23308,80-08 37th Ave NYC,
23309,235 EAST 43 STREET NYC,
23310,100 W 120TH ST NYC,
23311,476 Broome St NYC,
23315,1416 Williamsbridge Rd NYC,
23316,1120 Wyatt St NYC,
23317,610 E 26th St NYC,
23319,8412 5th Ave NYC,
23320,1215 E 32nd St NYC,
23321,S Bergen St NYC,
23322,625 11th St NYC,
23323,350 Suydam St NYC,
23324,85-32A 131st St NYC,
23325,202-16 Hillside Ave NYC,
23326,102-27 129th St NYC,
23328,7023 18 AVE NYC,
23329,188 Spring St NYC,
23331,17 E 21st St NYC,
23334,153 E 57th St NYC,
23338,114 E 116th St NYC,
23339,E E 14th St NYC,
23340,3692 Bedford Ave NYC,
23341,7005 7th Ave NYC,
23342,4112 18th Ave NYC,
23344,1381 St Marks Ave NYC,
23346,369 Franklin Ave NYC,
23347,44-15 Skillman Ave NYC,
23348,E 102nd St NYC,
23350,978 HOME ST NYC,
23351,31-33 Mercer St NYC,
23353,1334 York Ave NYC,
23355,302 W 86th St NYC,
23356,484 Amsterdam Ave NYC,
23357,2868 Broadway NYC,
23358,4199 Broadway NYC,
23359,1985 Jerome Ave NYC,
23360,5560 Broadway NYC,
23362,648 Vanderbilt Ave NYC,
23363,29 Lexington Ave NYC,
23364,171 Hooper St NYC,
23366,374 MONROE ST NYC,
23367,962 WASHINGTON AVE NYC,
23368,164 Mercer St NYC,
23370,151 E 80th St NYC,
23371,101 E 70th St NYC,
23373,1972 Adam Clayton Powell NYC,
23374,135 W 138th St NYC,
23376,2844 Marion Ave NYC,
23377,516 Kings Hwy NYC,
23378,909 Utica Ave NYC,
23380,125 Broad St NYC,
23381,214-220 Front St NYC,
23382,23 Lexington Ave NYC,
23384,2407 E Tremont Ave NYC,
23385,937 Kings Hwy NYC,
23387,700 Myrtle Ave NYC,
23388,368 Knickerbocker Ave NYC,
23389,97 Wythe Ave NYC,
23391,88-31 187th Pl NYC,
23392,116-09 Liberty Ave NYC,
23393,109-08 NB Van Wyck Exwy Srv NYC,
23394,153-01A Northern Blvd NYC,
23395,11 E 30 ST NYC,
23396,E Trinity Pl NYC,
23398,398 3rd Ave NYC,
23399,1616 1st Ave NYC,
23403,2034 79th St NYC,
23404,9020 3rd Ave NYC,
23405,1387 Coney Island Ave NYC,
23409,1651 Putnam Ave NYC,
23411,139 W 35 ST NYC,
23412,168 E 24 ST NYC,
23413,16 Park Pl NYC,
23417,W Irving Pl NYC,
23420,1834 2nd Ave NYC,
23421,1960 Madison Ave NYC,
23422,2844-B Frederick Douglass B NYC,
23423,W Overlook Ter NYC,
23425,2979 Fulton St NYC,
23426,220 Stockholm St NYC,
23427,71-10 260th St NYC,
23430,108-11 Queens Blvd NYC,
23431,W Norway Ave NYC,
23432,115-25 Metropolitan Ave NYC,
23433,395 Suydam St NYC,
23434,16 Howard Ave NYC,
23435,40-15 NATIONAL ST NYC,
23436,35 BEEKMAN ST NYC,
23438,410 Amsterdam Ave NYC,
23441,224 E 85th St NYC,
23442,1440 Freeport Loop NYC,
23443,111 West End Ave NYC,
23444,95 Sterling Pl NYC,
23445,368 E 160 ST NYC,
23446,1615 52ND STREET NYC,
23447,1878 FLATBUSH AVE NYC,
23448,277 PARK AVE NYC,
23449,510 E 62nd St NYC,
23451,1436 E 10th St NYC,
23452,323 E Gun Hill Rd NYC,
23453,35-23 Farrington St NYC,
23454,464 Grandview Ave NYC,
23455,1824 WESTCHESTER AVENUE NYC,
23456,4898 Broadway NYC,
23457,41-42 College Point Blvd NYC,
23458,188 E 188th St NYC,
23459,E 21st Ave NYC,
23460,985 E 18th St NYC,
23461,8 W 105th St NYC,
23462,644 Riverside Dr NYC,
23463,275 E 201st St NYC,
23464,364 Amsterdam Ave NYC,
23465,309 E 167 ST NYC,
23466,1646 PROSPECT PL NYC,
23467,1911 HARMAN STREET NYC,
23469,310 E 23rd St NYC,
23470,137 W 72nd St NYC,
23471,606 W 114th St NYC,
23472,E W 7th St NYC,
23473,1804 62nd St NYC,
23475,520 JEFFERSON AVE NYC,
23476,80-03 Broadway NYC,
23477,21-35 27th St NYC,
23478,1625 CONEY ISLAND AVE NYC,
23479,1337 STRATFORD AVENUE NYC,
23480,132 Bowery NYC,
23481,133 Mulberry St NYC,
23483,150 W 17th St NYC,
23485,729 E 16th St NYC,
23488,1170 E 98th St NYC,
23489,1952 2 AVE NYC,
23490,2519 Webster Ave NYC,
23491,E E 181st St NYC,
23493,2036 Bay Ridge Pky NYC,
23496,E NB Van Wyck Exwy Srv NYC,
23498,N 70th Ave NYC,
23499,110-04 Liberty Ave NYC,
23500,13-39 College Point Blvd NYC,
23501,146-15 Delaware Ave NYC,
23502,82-07 Roosevelt Ave NYC,
23504,205 CHESTER STREET NYC,
23505,409 W 13th St NYC,
23507,14 W 45th St NYC,
23510,568 W 185th St NYC,
23512,6305 18th Ave NYC,
23513,372 Pacific St NYC,
23514,159 Washington Park NYC,
23515,40 RIVER ROAD NY NY 100 NYC,
23516,188 MARCUS GARVEY BLVD NYC,
23517,800 BEDFORD AVE NYC,
23521,40 E Broadway NYC,
23523,135 W 67th St NYC,
23525,404 E 158th St NYC,
23526,630 Courtlandt Ave NYC,
23527,1460 Macombs Rd NYC,
23529,2734 Jerome Ave NYC,
23531,156 Garfield Pl NYC,
23532,118-82 Metropolitan Ave NYC,
23533,6025 St Felix Ave NYC,
23536,9 Stanton St NYC,
23537,34 Little West 12th St NYC,
23538,610 E 11th St NYC,
23542,30 Ellwood St NYC,
23544,2373 E 1st St NYC,
23545,539 Halsey St NYC,
23546,156-18 110th Ave NYC,
23547,43-07 Byrd St NYC,
23548,41-39 Main St NYC,
23549,41-41 Kissena Blvd NYC,
23550,E 142nd St NYC,
23551,W 81st St NYC,
23552,31 BREEVORT PLACE NYC,
23558,210 E 88th St NYC,
23560,2929 Broadway NYC,
23561,404 W 116th St NYC,
23562,1330 St Nicholas Ave NYC,
23563,E Henry Hudson Pky NYC,
23564,191 St Georges Cres NYC,
23566,136-16 41st Ave NYC,
23567,46-14 Ditmars Blvd NYC,
23568,70-07 37th Ave NYC,
23569,87 05 89 AVE NYC,
23570,9301 24 AVE NYC,
23571,2568 AMSTERDAM AVENUE NYC,
23572,148 JEFFERSON ST NYC,
23576,201 W 83rd St NYC,
23577,2147 Cruger Ave NYC,
23578,752 Morris Park Ave NYC,
23580,3166 Jerome Ave NYC,
23582,353 3rd St NYC,
23583,186 Grand St NYC,
23584,138-03 101st Ave NYC,
23587,89-21 153rd St NYC,
23588,137-10 94th St NYC,
23590,E 57th Ave NYC,
23591,30-37 Steinway St NYC,
23592,1385 GUNHILL ROAD NYC,
23593,110 Forsyth St NYC,
23594,155 Allen St NYC,
23596,1836 Vyse Ave NYC,
23597,1400 Inwood Ave NYC,
23598,190 NELSON ST NYC,
23599,619 Franklin Ave NYC,
23600,435 Fulton St NYC,
23601,136-34 Carlton Pl NYC,
23602,W Claremont Ter NYC,
23603,37-10 Crescent St NYC,
23606,43-20 Broadway NYC,
23608,2965 OCEAN PKWY NYC,
23609,98 Greene St NYC,
23611,123 MADISON ST NYC,
23614,209 W 21st St NYC,
23615,70 W 41st St NYC,
23616,629 W 57th St NYC,
23618,N W 71st St NYC,
23619,922 Amsterdam Ave NYC,
23620,188 Columbus Ave NYC,
23621,219 W 116th St NYC,
23622,71 W 131st St NYC,
23623,372 E 152nd St NYC,
23624,852 E Tremont Ave NYC,
23625,2344 Arthur Ave NYC,
23626,9 E Gun Hill Rd NYC,
23627,2611 Webster Ave NYC,
23628,1709 Bath Ave NYC,
23629,1919 Strauss St NYC,
23630,1290 PARK PL NYC,
23631,897 Gates Ave NYC,
23632,347 Bainbridge St NYC,
23633,W St Edwards St NYC,
23635,10809 Merrick Blvd NYC,
23636,18-09 Center St NYC,
23637,87-04 107th Ave NYC,
23640,25-20 41st St NYC,
23641,5014 3 AVE NYC,
23645,511 E 12TH ST NYC,
23646,237 W 14th St NYC,
23647,357 W 36th St NYC,
23650,71 E 96th St NYC,
23652,3144 Fulton St NYC,
23654,168 Evergreen Ave NYC,
23655,54-10 Roosevelt Ave NYC,
23656,43-08 104th St NYC,
23657,E 78th St NYC,
23658,1781 77 ST NYC,
23659,180 Broadway NYC,
23664,5611 21st Ave NYC,
23666,656 49th St NYC,
23668,164-17 89th Ave NYC,
23669,588 Woodward Ave NYC,
23671,21-16 Jackson Ave NYC,
23672,45-33 Davis St NYC,
23673,N Northern Blvd NYC,
23674,98-13 Astoria Blvd NYC,
23675,888 W 57 ST NYC,
23676,10 ARION PLACE NYC,
23677,24 Spring St NYC,
23678,588 Broadway NYC,
23681,342 E 120th St NYC,
23682,438 E 149th St NYC,
23683,892 Freeman St NYC,
23684,125 E Fordham Rd NYC,
23685,745 56th St NYC,
23686,95 Dobbin St NYC,
23687,87 Richardson St NYC,
23688,529A Meeker Ave NYC,
23690,118-12 101st Ave NYC,
23691,6645 Fresh Pond Rd NYC,
23692,97-05 Liberty Ave NYC,
23693,137-14 Northern Blvd NYC,
23694,37-70 79th St NYC,
23695,33-17 71st St NYC,
23696,195 Bowery NYC,
23697,160 Bleecker St NYC,
23700,13 Cooper Sq NYC,
23701,536 9th Ave NYC,
23702,2851 Broadway NYC,
23703,315 Central Park West NYC,
23704,1940 Lexington Ave NYC,
23705,281 W 119th St NYC,
23706,645 Westchester Ave NYC,
23707,291 E 149th St NYC,
23708,4047 E Tremont Ave NYC,
23710,153 E 54th St NYC,
23711,91-54 117th St NYC,
23713,127 EAST 30TH STREET NYC,
23714,10 E 38 ST NYC,
23715,4473 1 AVE NYC,
23716,728 MYRTLE AV NYC,
23719,W Manhattan Ave NYC,
23721,9 Fulton St NYC,
23723,83-10 37th Ave NYC,
23727,144-06 Rockaway Blvd NYC,
23728,45-55 46th St NYC,
23729,1234 SPOFFORD AVE NYC,
23730,1735 MADISON AVE NYC,
23731,189 MACDONOUGH ST NYC,
23732,946 HERKIMER ST NYC,
23733,183 Lafayette St NYC,
23734,336 E 90th St NYC,
23735,N Douglass St NYC,
23737,229 W 42 ST NYC,
23738,974 Lexington Ave NYC,
23739,25-29 44th Dr NYC,
23741,267 Broadway NYC,
23742,2964 Brighton 12th St NYC,
23743,134-19 60 AVE NYC,
23745,46 Market St NYC,
23746,90 E 10th St NYC,
23747,421 E 6th St NYC,
23750,56 W 71st St NYC,
23751,148 W 90th St NYC,
23752,S Guerlain St NYC,
23754,288 E 204th St NYC,
23755,2312 Coney Island Ave NYC,
23756,954 E 89th St NYC,
23758,1483 BEACH CHANNEL DR NYC,
23760,6432 108th St NYC,
23761,30-58 Steinway St NYC,
23762,22-40 38th St NYC,
23764,187 New Dorp Ln NYC,
23765,888 MAIN ST NYC,
23766,670 E 32ND STREET NYC,
23770,23 W 76th St NYC,
23771,N W 82nd St NYC,
23772,2104 Adam Clayton Powell NYC,
23774,2273 WALTON AVENUE NYC,
23775,2001 University Ave NYC,
23776,N W Mosholu Pky NYC,
23777,2930 Avenue X NYC,
23778,420 Avenue U NYC,
23781,852 Driggs Ave NYC,
23782,75-33 Parsons Blvd NYC,
23783,528 Forest Ave NYC,
23784,1203 DE KRUIF PLACE NYC,
23785,5709 5 AVE NYC,
23788,165 Elizabeth St NYC,
23789,56 Greenwich Ave NYC,
23790,115 W 28th St NYC,
23791,205-215 E 96th St NYC,
23792,510 W 150th St NYC,
23793,440 E 142nd St NYC,
23794,1470 Jerome Ave NYC,
23795,101 Avenue U NYC,
23796,402 56th St NYC,
23798,57-10 138th St NYC,
23801,186 8TH ST NYC,
23802,234 EAST 2 STREET NYC,
23803,122 Avenue C NYC,
23805,1441 3rd Ave NYC,
23807,1070 E 165th St NYC,
23808,2500 Webster Ave NYC,
23809,2174 Bathgate Ave NYC,
23810,9202 Skidmore Ave NYC,
23812,209-09S Hillside Ave NYC,
23813,41-26 Greenpoint Ave NYC,
23815,36-17 32nd St NYC,
23819,N Home St NYC,
23820,E E 174th St NYC,
23821,62 W 225th St NYC,
23823,2817 Avenue U NYC,
23824,701 Gerald Ct NYC,
23825,177 Minna St NYC,
23826,316 100th St NYC,
23828,279 Devoe St NYC,
23829,45-67 Burling St NYC,
23831,298 CLINTON AVE NYC,
23832,79 Clinton St NYC,
23835,1295 Madison Ave NYC,
23836,63 W 70th St NYC,
23837,1468 MADISON AVE NYC,
23838,724 Amsterdam Ave NYC,
23840,114 Field Pl NYC,
23841,2572 E 15th St NYC,
23842,149 96th St NYC,
23843,730 Nostrand Ave NYC,
23844,102 Prospect Park West NYC,
23845,398 Prospect Ave NYC,
23846,660 Fulton St NYC,
23847,67-23 Fresh Meadow Ln NYC,
23849,28-02 37th St NYC,
23850,38 Bank St NYC,
23851,641 E 9th St NYC,
23853,73 LEXINGTON AVE NYC,
23854,157 Lexington Ave NYC,
23856,3 Claremont Ave NYC,
23857,583B Jackson Ave NYC,
23858,2530 Grand Concourse NYC,
23859,2306 Ocean Ave NYC,
23860,E Bay Pky NYC,
23863,8611 3rd Ave NYC,
23864,508 Watkins St NYC,
23866,25-92 31st St NYC,
23867,82-16 31st Ave NYC,
23868,120 Prince St NYC,
23870,48 W 20th St NYC,
23872,250 W 40th St NYC,
23873,354 Madison Ave NYC,
23874,2398 Grand Concourse NYC,
23875,8112 6th Ave NYC,
23876,436 Essex St NYC,
23877,60 Underhill Ave NYC,
23878,214-12 Hillside Ave NYC,
23879,47-12 39th Pl NYC,
23881,W Chrystie St NYC,
23882,68 Henry St NYC,
23883,130 W 12th St NYC,
23885,1555 York Ave NYC,
23886,1032 5th Ave NYC,
23887,1664 3rd Ave NYC,
23888,1482 3rd Ave NYC,
23892,2151 White Plains Rd NYC,
23893,204 E Fordham Rd NYC,
23894,2815 Ocean Pky NYC,
23895,579 Kings Hwy NYC,
23898,253 Macon St NYC,
23899,5 Debevoise St NYC,
23900,53-65 72nd St NYC,
23902,21-46 49th St NYC,
23904,110-06 Ditmars Blvd NYC,
23905,31 NAGLE AVE NYC,
23906,621 BRYANT AVE NYC,
23910,132 W 32nd St NYC,
23911,11 W 36th St NYC,
23913,165 Bush St NYC,
23914,664 E 189th St NYC,
23915,4321 15 AVE NYC,
23916,1490 Dumont Ave NYC,
23917,483 5th Ave NYC,
23918,700 Macon St NYC,
23919,36-12 47th Ave NYC,
23920,31-00 47 AVE NYC,
23921,20-55 48th St NYC,
23923,245 7th Ave NYC,
23924,282 W 113th St NYC,
23926,7317 5th Ave NYC,
23927,881 E 92nd St NYC,
23928,W Wythe Ave NYC,
23929,107-61 166th St NYC,
23931,36-09 Ditmars Blvd NYC,
23932,103-11 37th Ave NYC,
23933,679 E 57 ST NYC,
23934,48 Eldridge St NYC,
23938,2510 Broadway NYC,
23939,660 W 180th St NYC,
23940,850 W 176th St NYC,
23941,1076 Washington Ave NYC,
23942,2055 Story Ave NYC,
23944,2703 Yates Ave NYC,
23946,1450 Coney Island Ave NYC,
23947,144 President St NYC,
23948,912 Pacific St NYC,
23949,45 St Marks Ave NYC,
23950,1238 Atlantic Ave NYC,
23951,59-12A Stephen St NYC,
23952,222-03 Jamaica Ave NYC,
23953,119-03 Liberty Ave NYC,
23955,9 Barclay St NYC,
23956,198 Mott St NYC,
23958,322 E 34th St NYC,
23960,175 Riverside Dr NYC,
23961,340 Morris Ave NYC,
23963,467 8th St NYC,
23964,1228 Fulton St NYC,
23965,282 Grand Ave NYC,
23966,92 Meserole St NYC,
23967,685 Manhattan Ave NYC,
23969,S Station Rd NYC,
23972,37-15 81st St NYC,
23973,3050 Wallace Ave NYC,
23975,1615 Church Ave NYC,
23977,1635 Poplar St NYC,
23978,110-48 Queens Blvd NYC,
23982,289 Empire Blvd NYC,
23984,132 W 116th St NYC,
23985,S Astoria Blvd NYC,
23986,408 COURT ST NYC,
23987,2619 Nostrand Ave NYC,
23989,3767 Nostrand Ave NYC,
23990,139 Chrystie St NYC,
23991,858 Beck St NYC,
23993,4080 Broadway NYC,
23994,295 Woodbine St NYC,
23995,412 Pulaski St NYC,
23998,946 E 80th St NYC,
23999,36-47 32nd St NYC,
24000,235 E 80th St NYC,
24001,825 Amsterdam Ave NYC,
24002,N Dean St NYC,
24003,225 5th Ave NYC,
24005,67 Hudson St NYC,
24007,924 Columbus Ave NYC,
24008,53 E 131st St NYC,
24010,525 W 207th St NYC,
24011,284 E 151st St NYC,
24012,2744 E Tremont Ave NYC,
24013,108 Milford St NYC,
24014,1178 Bedford Ave NYC,
24015,902 Driggs Ave NYC,
24016,145-09 Jamaica Ave NYC,
24017,P93-14 176th St NYC,
24020,1231 3rd Ave NYC,
24021,12 E 116th St NYC,
24022,N W 131st St NYC,
24023,1468 St Nicholas Ave NYC,
24024,2331 Gleason Ave NYC,
24025,1875 Bronxdale Ave NYC,
24026,310 E 197th St NYC,
24027,N Brightwater Ct NYC,
24028,179 Linden Blvd NYC,
24029,340 9th St NYC,
24030,86 Pierrepont St NYC,
24032,223 Kane St NYC,
24033,126 Washington Ave NYC,
24034,65 Whipple St NYC,
24035,7 Graham Ave NYC,
24037,162-25 Depot Rd NYC,
24039,94-20 66th Ave NYC,
24040,36-35 36th St NYC,
24042,678 JAMAICA AVENUE NYC,
24043,85 4th Ave NYC,
24044,160 E 81st St NYC,
24045,2347 2nd Ave NYC,
24047,546 W 146th St NYC,
24048,N W 177th St NYC,
24049,55 Mount Hope Pl NYC,
24050,4344 Bronx Blvd NYC,
24051,2539 Grand Ave NYC,
24052,4919 13th Ave NYC,
24053,836 Utica Ave NYC,
24054,238 Eagle St NYC,
24056,89-05 37th Ave NYC,
24058,165 ROGERS AVE NYC,
24059,443 BAYRIDGE PARKWAY NYC,
24060,442 JAMAICA AVENUE NYC,
24061,474 E 24 ST NYC,
24062,2 West St NYC,
24064,248 E 58th St NYC,
24067,325 Lenox Ave NYC,
24068,1310 Avenue I NYC,
24073,352 W 20th St NYC,
24078,521 Amsterdam Ave NYC,
24079,228 E 116th St NYC,
24080,1250 College Ave NYC,
24081,860 E Tremont Ave NYC,
24082,1402 Flatbush Ave NYC,
24083,1210 Avenue J NYC,
24084,166 Brooklyn Ave NYC,
24085,N Stanhope St NYC,
24086,27 Arion Pl NYC,
24088,43-21 Bell Blvd NYC,
24090,38-33A 29th St NYC,
24091,959 SENECA AVE NYC,
24092,12 MONTAUK AVENUE NYC,
24093,1658 66 ST NYC,
24095,25 E 73rd St NYC,
24097,2780 BROADWAY NYC,
24099,9018 Avenue A NYC,
24100,9611 Church Ave NYC,
24101,560 Grant Ave NYC,
24102,196 5th Ave NYC,
24104,92-61 165th St NYC,
24105,114-29 Lefferts Blvd NYC,
24106,39-72 47th St NYC,
24107,23-11 31st Ave NYC,
24108,40-14 Britton Ave NYC,
24109,1612 CONEY ISLAND NYC,
24110,810 KENT AVENUE NYC,
24111,904 SCHENECTADY AVE NYC,
24114,407 W 51st St NYC,
24115,1365 3rd Ave NYC,
24116,1952 2 AV NYC,
24117,278 Avenue U NYC,
24119,577 Meeker Ave NYC,
24121,121-08 18th Ave NYC,
24124,35-24 78th St NYC,
24125,1551 Richmond Rd NYC,
24126,34-20 45TH ST NYC,
24127,66 Mercer St NYC,
24128,55 Crosby St NYC,
24129,73A Eldridge St NYC,
24132,N E 142nd St NYC,
24133,140 Elgar Pl NYC,
24134,417 E 202nd St NYC,
24135,1 W Mosholu Pky NYC,
24136,2014 64th St NYC,
24137,557 83rd St NYC,
24138,242 Pacific St NYC,
24139,171 Division Ave NYC,
24141,14-19 150th St NYC,
24142,23-02 28th Ave NYC,
24143,23 Clove Lake Pl NYC,
24144,19 E 47 ST NYC,
24145,300 Other-See Comments NYC,
24148,78 E 127th St NYC,
24149,630 W 168th St NYC,
24150,72 E 167th St NYC,
24151,2320 Aqueduct Ave NYC,
24152,807 Morris Park Ave NYC,
24153,4621 Avenue K NYC,
24154,481 83rd St NYC,
24156,1201 Liberty Ave NYC,
24157,89-01 Jamaica Ave NYC,
24160,105-15 31st Ave NYC,
24161,123 AVE A NYC,
24162,936 GUN HILL ROAD NYC,
24165,400 E 91st St NYC,
24166,264 W 77th St NYC,
24168,1068 Woodycrest Ave NYC,
24169,2431 Jerome Ave NYC,
24170,8408 20th Ave NYC,
24171,E Bay Ave NYC,
24172,598 President St NYC,
24173,55 Spencer St NYC,
24174,21 Verona Pl NYC,
24175,541 Atlantic Ave NYC,
24176,879 Park Ave NYC,
24177,88-01 88th St NYC,
24180,166 33 89 AVENUE NYC,
24181,1894 Walton Ave NYC,
24182,2545 Grand Concourse NYC,
24183,2171 E 21st St NYC,
24184,8624 23rd Ave NYC,
24186,1731 Coney Island Ave NYC,
24187,S Farragut Rd NYC,
24188,556 Van Siclen Ave NYC,
24189,143 BAYARD ST NYC,
24190,348 E 51st St NYC,
24191,301 E 66th St NYC,
24192,634 W 207th St NYC,
24193,329 E 149th St NYC,
24195,1613 Avenue Z NYC,
24196,5911 4th Ave NYC,
24197,53 Spencer St NYC,
24198,S Clay St NYC,
24199,830 Humboldt St NYC,
24200,108-02 72nd Ave NYC,
24201,30-24 Steinway St NYC,
24202,35-05 Ditmars Blvd NYC,
24203,298 AUDUBON AVE NYC,
24204,340 Cherry St NYC,
24205,9 W 50th St NYC,
24208,1435 1st Ave NYC,
24211,619 18th St NYC,
24212,1543 Fulton St NYC,
24213,81 Court St NYC,
24214,252 Atlantic Ave NYC,
24215,169 Frost St NYC,
24216,108-47 157th St NYC,
24217,92-17 Rockaway Blvd NYC,
24218,33-39 Francis Lewis Blvd NYC,
24219,3149 Broadway NYC,
24221,945 EAST 215 STREET NYC,
24222,2205 LINDEN BLVD NYC,
24226,1173 Broadway NYC,
24227,1095 E 10th St NYC,
24228,779 New Jersey Ave NYC,
24230,99 BATTERY PL NYC,
24231,71 5th Ave NYC,
24232,423 Atlantic Ave NYC,
24234,127-10 Liberty Ave NYC,
24235,138-56 60th Ave NYC,
24236,180 W Houston St NYC,
24238,71 University Pl NYC,
24239,56 East Mount Eden Ave NYC,
24240,N E 179th St NYC,
24242,218 E 9th St NYC,
24243,469 Amsterdam Ave NYC,
24244,491 Court St NYC,
24246,55 WYONA STREET NYC,
24247,3443 ATLANTIC AVENUE NYC,
24249,81-83 Orchard St NYC,
24251,301 E 55th St NYC,
24252,11 E 73rd St NYC,
24254,2022 Powell Ave NYC,
24255,W E 172nd St NYC,
24256,2376 Arthur Ave NYC,
24257,220 West End Ave NYC,
24259,557 E 21st St NYC,
24261,144 N 5th St NYC,
24262,1651 Cody Ave NYC,
24263,60-60 68th Rd NYC,
24264,133-27 35th Ave NYC,
24265,163-08 Northern Blvd NYC,
24266,90-38 Corona Ave NYC,
24268,37-57 73rd St NYC,
24269,159 DIVISION AVE NYC,
24270,40 PECK SLIP NYC,
24271,2319 STRAUSS ST NYC,
24272,163 Bank St NYC,
24274,2003 5th Ave NYC,
24275,121 W 128th St NYC,
24276,240 Echo Pl NYC,
24277,31 Bedford Park Blvd NYC,
24279,11250 Park Ln South NYC,
24280,139-32 Hillside Ave NYC,
24281,15-24 College Point Blvd NYC,
24286,102 ELDRIDGE ST NYC,
24287,1183 CLAY AVENUE NYC,
24288,33 Vestry St NYC,
24289,53 Stanton St NYC,
24290,410 W 22nd St NYC,
24291,204 E 32nd St NYC,
24293,1656 Parker St NYC,
24295,1624 Voorhies Ave NYC,
24296,1316 Avenue V NYC,
24297,1049 E 12th St NYC,
24298,420 Court St NYC,
24300,198 S 2nd St NYC,
24301,39 12 63 ST NYC,
24302,86-18 QUEENS BLVD NYC,
24303,101 Washington Sq NYC,
24305,314 8th Ave NYC,
24306,165 E 32nd St NYC,
24311,1590 Metropolitan Ave NYC,
24312,158 Linden Blvd NYC,
24313,186 Shepherd Ave NYC,
24315,176 Beach 96th St NYC,
24316,2411 8TH AVENUE NYC,
24317,72-49 65th Pl NYC,
24318,130-53 120th St NYC,
24319,35-45 170th St NYC,
24321,5 E 47 ST NYC,
24323,254 W 35th St NYC,
24325,48 E 80th St NYC,
24326,1565 2nd Ave NYC,
24328,151 E 74th St NYC,
24329,1958 Madison Ave NYC,
24330,S Pugsley Ave NYC,
24331,2374 Grand Concourse NYC,
24332,4370 White Plains Rd NYC,
24333,2119 Hughes Ave NYC,
24335,S Jerome Ave NYC,
24336,S Voorhies Ave NYC,
24338,2116 Avenue U NYC,
24340,685 Sterling Pl NYC,
24341,336 Himrod St NYC,
24342,136-15 41st Ave NYC,
24343,142-15 32nd Ave NYC,
24344,98-09 64th Rd NYC,
24345,28-22 Astoria Blvd NYC,
24347,155 Bay St NYC,
24348,130 Suffolk St NYC,
24349,503 W 43rd St NYC,
24350,282 W 25th St NYC,
24351,245 W 30th St NYC,
24354,7 W 95th St NYC,
24356,223 Dyckman St NYC,
24357,836 E 216th St NYC,
24360,215 42nd St NYC,
24361,1365 39th St NYC,
24362,6714 5th Ave NYC,
24363,4819 New Utrecht Ave NYC,
24364,414 St Marks Ave NYC,
24365,518 Putnam Ave NYC,
24366,55 Berry St NYC,
24368,79-01 35th Ave NYC,
24370,3600 FIELDSTONE ROAD NYC,
24372,59 Little West 12th St NYC,
24374,1296 Lexington Ave NYC,
24378,1748 Crosby Ave NYC,
24379,1694 Davidson Ave NYC,
24381,592 Vermont St NYC,
24383,138-10 Brookville Blvd NYC,
24386,40-02 80th St NYC,
24388,730 E 12th St NYC,
24389,E 11th Ave NYC,
24390,2139 Broadway NYC,
24393,766 St Nicholas Ave NYC,
24394,1445 Metropolitan Ave NYC,
24395,610 Waring Ave NYC,
24396,1726 58th St NYC,
24397,W 63rd St NYC,
24398,592 E 52nd St NYC,
24399,701 Nostrand Ave NYC,
24400,284 Patchen Ave NYC,
24401,175 S 8th St NYC,
24404,1385 Broadway NYC,
24406,1344 LEXINGTON AVE NYC,
24408,1464 Lexington Ave NYC,
24409,119 E 96th St NYC,
24410,S W 171st St NYC,
24411,208 Rider Ave NYC,
24412,1967 Bronxdale Ave NYC,
24413,2675 Morris Ave NYC,
24414,3105 Avenue H NYC,
24415,1048 49th St NYC,
